"Name","ActiveHomeListingCount","AggravatedAssault","AggravatedAssaultRate","AggregateHouseholdIncome","Area","AverageHomeListingPrice","BurglaryRate","CitySalesTaxRate","CrimeRate","Elevation","GiniIndex","HousePriceIndex","HousingUnits","Latitude","Longitude","MedianAge","NumberOfHomes","PerCapitaIncome","Population","UnemploymentRate"
"Cuyuna",292.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",6179700,3.2814,577868.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.25e3,0.4129,"Missing[""NotAvailable""]",112,46.5064913,-93.9193402,46.3,31735,21919,296,"Missing[""NotAvailable""]"
"Finlayson","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",6371200,2.788,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.11e3,0.386,"Missing[""NotAvailable""]",136,46.209604,-92.9262559,39.3,"Missing[""NotAvailable""]",20368,295,"Missing[""NotAvailable""]"
"Dakota",53.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",11948900,0.64879,336519.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",679.,0.4362,"Missing[""NotAvailable""]",144,43.9161243,-91.3600466,52.3,14012,42288,295,"Missing[""NotAvailable""]"
"Hackensack",292.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",6494500,1.0119,577868.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.39e3,0.4069,"Missing[""NotAvailable""]",167,46.9269085,-94.5150139,47.7,31735,22636,294,"Missing[""NotAvailable""]"
"Janette Lake",499.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",34.711,359005.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.32e3,"Missing[""NotAvailable""]",367.16,"Missing[""NotAvailable""]",47.2181103,-92.9885847,"Missing[""NotAvailable""]",89813,"Missing[""NotAvailable""]",294,"Missing[""NotAvailable""]"
"Riverland","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",2185400,0.16381,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.364,"Missing[""NotAvailable""]",87,47.3218818,-95.9510914,19.5,"Missing[""NotAvailable""]",7047,293,"Missing[""NotAvailable""]"
"Belview","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",9391700,0.94579,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.07e3,0.4754,"Missing[""NotAvailable""]",176,44.6066817,-95.3288731,55.5,"Missing[""NotAvailable""]",26959,291,"Missing[""NotAvailable""]"
"Granada","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",7308300,0.59002,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.12e3,0.3539,"Missing[""NotAvailable""]",115,43.6931846,-94.3494463,41.8,6484,28158,291,"Missing[""NotAvailable""]"
"Hendrum","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",7263600,0.32465,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",873.,0.479,"Missing[""NotAvailable""]",125,47.2640494,-96.8104097,38.8,"Missing[""NotAvailable""]",23311,289,"Missing[""NotAvailable""]"
"Skyline",138.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",13423200,0.17443,369197.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",984.,0.3845,299.98,115,44.1408922,-94.0336177,51.5,25590,52443,288,"Missing[""NotAvailable""]"
"Nett Lake",499.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",4153500,1.7205,359005.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.29e3,0.4671,367.16,94,48.092628,-93.07819,25.6,89813,13552,284,"Missing[""NotAvailable""]"
"North Cass",292.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",206.9,577868.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.32e3,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",47.3538913,-94.2420204,"Missing[""NotAvailable""]",31735,"Missing[""NotAvailable""]",282,"Missing[""NotAvailable""]"
"Osage","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",9977300,2.7276,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.5112,"Missing[""NotAvailable""]",121,46.9283543,-95.2630865,45.4,"Missing[""NotAvailable""]",32835,282,"Missing[""NotAvailable""]"
"Pine Point","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",3161100,3.5968,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.54e3,0.3944,"Missing[""NotAvailable""]",95,46.9863455,-95.4021156,23.,"Missing[""NotAvailable""]",8250,281,"Missing[""NotAvailable""]"
"Beaver Creek","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",13627400,0.49591,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.45e3,0.3263,"Missing[""NotAvailable""]",176,43.612618499999996,-96.3622753,29.2,"Missing[""NotAvailable""]",31750,280,"Missing[""NotAvailable""]"
"Chandler","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",8288200,0.78123,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.66e3,0.3204,"Missing[""NotAvailable""]",145,43.930626,-95.9512449,36.3,"Missing[""NotAvailable""]",25825,279,"Missing[""NotAvailable""]"
"Bowlus","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",7601100,1.2467,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.11e3,0.3389,"Missing[""NotAvailable""]",128,45.8190653,-94.407533,34.6,"Missing[""NotAvailable""]",25792,279,"Missing[""NotAvailable""]"
"Eitzen",139.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",6743700,0.57821,378964.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.15e3,0.3287,320.86,118,43.5083565,-91.4650033,40.6,36826,25840,279,"Missing[""NotAvailable""]"
"Vesta","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",6801800,0.40527,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.06e3,0.3529,"Missing[""NotAvailable""]",122,44.5065253,-95.4139812,36.,"Missing[""NotAvailable""]",24228,276,"Missing[""NotAvailable""]"
"Plummer","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",8193300,2.798,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.13e3,0.3405,"Missing[""NotAvailable""]",129,47.9152258,-96.0426559,36.1,"Missing[""NotAvailable""]",24991,276,"Missing[""NotAvailable""]"
"Rice Lake","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",2583800,10.447,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.48e3,0.4378,"Missing[""NotAvailable""]",67,47.3882987,-95.5243669,21.5,"Missing[""NotAvailable""]",9756,274,"Missing[""NotAvailable""]"
"Nerstrand",136.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",9563200,1.4163,456107.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.19e3,0.3109,"Missing[""NotAvailable""]",123,44.3429552,-93.0638066,35.3,17247,29494,273,"Missing[""NotAvailable""]"
"Kensington",67.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",6253900,0.36286,465830.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.31e3,0.3904,"Missing[""NotAvailable""]",115,45.7782232,-95.696955,43.3,12430,25589,266,"Missing[""NotAvailable""]"
"Utica",53.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",7144000,0.92683,336519.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.17e3,0.3076,"Missing[""NotAvailable""]",98,43.9774046,-91.9494866,30.,14012,26842,266,"Missing[""NotAvailable""]"
"Freeborn",54.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",6417100,0.18334,274918.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.23e3,0.3626,"Missing[""NotAvailable""]",109,43.766055,-93.5642951,37.6,10042,23714,264,"Missing[""NotAvailable""]"
"Backus",292.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",6917200,0.6113,577868.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.35e3,0.3833,"Missing[""NotAvailable""]",143,46.8208458,-94.5147071,30.5,31735,20305,263,"Missing[""NotAvailable""]"
"Gonvick","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",5350600,1.292,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.28e3,0.4475,"Missing[""NotAvailable""]",120,47.7391918,-95.5121395,40.3,"Missing[""NotAvailable""]",21626,263,"Missing[""NotAvailable""]"
"Wilton",95.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",4042000,2.3194,373831.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.39e3,0.2983,"Missing[""NotAvailable""]",67,47.5059543,-94.9959648,35.8,12128,28468,263,"Missing[""NotAvailable""]"
"Milroy","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",5608700,0.25566,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.11e3,0.2845,"Missing[""NotAvailable""]",105,44.4176377,-95.55346,40.4,"Missing[""NotAvailable""]",26078,259,"Missing[""NotAvailable""]"
"Northeast Saint Louis",499.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",740.37,359005.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",367.16,"Missing[""NotAvailable""]",48.0336569,-92.1528835,"Missing[""NotAvailable""]",89813,"Missing[""NotAvailable""]",259,"Missing[""NotAvailable""]"
"Kelliher",95.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",6943700,2.078,373831.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.36e3,0.3831,"Missing[""NotAvailable""]",111,47.9437028,-94.4441065,40.3,12128,24920,258,"Missing[""NotAvailable""]"
"Saint Hilaire","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",7075900,0.77371,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.09e3,0.3912,"Missing[""NotAvailable""]",97,48.0131601,-96.2135698,46.,"Missing[""NotAvailable""]",31661,258,"Missing[""NotAvailable""]"
"Lake Wilson","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",8111200,0.41822,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.66e3,0.4046,"Missing[""NotAvailable""]",130,43.9953576,-95.9545881,58.3,"Missing[""NotAvailable""]",36087,254,"Missing[""NotAvailable""]"
"Silver Creek","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",8834000,1.4907,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.3874,"Missing[""NotAvailable""]",111,45.3082059,-93.9863803,55.7,"Missing[""NotAvailable""]",33379,254,"Missing[""NotAvailable""]"
"Hayward",54.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",4894100,0.62913,274918.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.26e3,0.3582,"Missing[""NotAvailable""]",105,43.6499804,-93.2460168,47.,10042,23047,252,"Missing[""NotAvailable""]"
"Hewitt","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",7461600,2.0522,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.37e3,0.5762,"Missing[""NotAvailable""]",100,46.323965,-95.0901556,49.4,"Missing[""NotAvailable""]",32557,251,"Missing[""NotAvailable""]"
"Brook Lake",95.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",25.308,373831.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",1.31e3,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",47.4567935,-94.4781594,"Missing[""NotAvailable""]",12128,"Missing[""NotAvailable""]",251,"Missing[""NotAvailable""]"
"Frontenac","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",8742700,1.8439,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.4353,"Missing[""NotAvailable""]",110,44.503785,-92.3525606,48.9,"Missing[""NotAvailable""]",39589,249,"Missing[""NotAvailable""]"
"Lake Lillian",56.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",7994000,0.45921,479809.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.11e3,0.337,"Missing[""NotAvailable""]",132,44.9459022,-94.880063,35.,12442,26240,246,"Missing[""NotAvailable""]"
"Hanley Falls","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",10348800,0.25004,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.05e3,0.3484,"Missing[""NotAvailable""]",164,44.6919808,-95.6194541,26.8,"Missing[""NotAvailable""]",21459,243,"Missing[""NotAvailable""]"
"Echo","Missing[""NotAvailable""]",0,0.,6122600,1.0119,"Missing[""NotAvailable""]",0.,0.,0.007633600000000001,1.08e3,0.3587,"Missing[""NotAvailable""]",128,44.621736,-95.4114578,43.6,"Missing[""NotAvailable""]",20992,243,"Missing[""NotAvailable""]"
"Climax",239.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",6444600,1.1442,294655.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",866.,0.3727,299.03,106,47.6085345,-96.8121433,36.2,23975,27525,243,"Missing[""NotAvailable""]"
"Cromwell",499.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",4914600,1.8347,359005.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.31e3,0.4806,367.16,121,46.679341,-92.8707396,53.5,89813,17948,240,"Missing[""NotAvailable""]"
"Oslo","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",9149600,0.3597,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",807.,0.4521,"Missing[""NotAvailable""]",118,48.1946068,-97.1329995,41.6,"Missing[""NotAvailable""]",35085,239,"Missing[""NotAvailable""]"
"Pease","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",4949500,0.90682,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.04e3,0.3239,"Missing[""NotAvailable""]",91,45.7020674,-93.650797,32.4,"Missing[""NotAvailable""]",20240,238,"Missing[""NotAvailable""]"
"Wahkon","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",6757700,0.96327,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.27e3,0.4537,"Missing[""NotAvailable""]",126,46.122824,-93.519911,55.,"Missing[""NotAvailable""]",26901,235,"Missing[""NotAvailable""]"
"Peterson","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",5543700,0.4857,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",761.,0.3877,"Missing[""NotAvailable""]",99,43.7876988,-91.8318549,58.2,"Missing[""NotAvailable""]",29735,234,"Missing[""NotAvailable""]"
"Lake George","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",8139600,4.4808,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.3065,"Missing[""NotAvailable""]",110,47.1788165,-94.9723645,53.3,"Missing[""NotAvailable""]",34458,233,"Missing[""NotAvailable""]"
"Ostrander","Missing[""NotAvailable""]",0,0.,6597000,0.48159,"Missing[""NotAvailable""]",0.,0.,0.,1.35e3,0.3333,"Missing[""NotAvailable""]",115,43.6139165,-92.4265748,41.9,"Missing[""NotAvailable""]",27540,231,"Missing[""NotAvailable""]"
"Mahnomen","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",2568700,1.2666,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.5155,"Missing[""NotAvailable""]",73,46.7730853,-92.5417731,26.5,"Missing[""NotAvailable""]",11528,231,"Missing[""NotAvailable""]"
"Pemberton",138.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",6776600,0.18078,369197.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.05e3,0.3248,299.98,97,44.0084968,-93.783494,40.4,25590,27421,229,"Missing[""NotAvailable""]"
"Bigelow",30.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",4679300,0.40393,245344.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.64e3,0.3501,"Missing[""NotAvailable""]",71,43.5056126,-95.6891548,34.,5714,22138,227,"Missing[""NotAvailable""]"
"Gary","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",9062300,0.32875,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.1e3,0.3264,"Missing[""NotAvailable""]",129,47.3725598,-96.2655104,29.5,"Missing[""NotAvailable""]",29060,227,"Missing[""NotAvailable""]"
"Ruthton","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",5183000,0.65846,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.73e3,0.3258,"Missing[""NotAvailable""]",108,44.177466,-96.1050205,36.8,"Missing[""NotAvailable""]",21804,226,"Missing[""NotAvailable""]"
"Gilman",286.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",6204400,0.52727,379659.,"Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.19e3,0.3635,312.5,97,45.7353398,-93.9501096,32.,52003,25981,226,"Missing[""NotAvailable""]"
"Storden","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",5659900,0.22169,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.41e3,0.3926,"Missing[""NotAvailable""]",101,44.0395749,-95.3192933,36.3,"Missing[""NotAvailable""]",19047,225,"Missing[""NotAvailable""]"
"Villard","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",7021400,0.79703,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.36e3,0.3385,"Missing[""NotAvailable""]",126,45.7143733,-95.2698042,33.3,"Missing[""NotAvailable""]",24762,225,"Missing[""NotAvailable""]"
"Currie","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",5165900,0.5719,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.5e3,0.3651,"Missing[""NotAvailable""]",108,44.0704682,-95.6672489,58.4,"Missing[""NotAvailable""]",24435,224,"Missing[""NotAvailable""]"
"Northrop","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",5360500,0.14792,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.15e3,0.3363,"Missing[""NotAvailable""]",100,43.7359639,-94.4363585,55.9,6484,29234,223,"Missing[""NotAvailable""]"
"Dennison",90.,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",5876700,1.2576,377679.,"Missing[""NotAvailable""]",0.5,"Missing[""NotAvailable""]",971.,0.3484,"Missing[""NotAvailable""]",68,44.4089016,-93.0301271,36.9,14712,28977,223,"Missing[""NotAvailable""]"
"Donnelly","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",7907000,2.7595,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.13e3,0.3624,"Missing[""NotAvailable""]",120,45.6892656,-96.0143297,43.8,"Missing[""NotAvailable""]",31413,221,"Missing[""NotAvailable""]"
"Lutsen","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",7759400,10.576,"Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.3011,"Missing[""NotAvailable""]",118,47.67443,-90.6927762,39.4,"Missing[""NotAvailable""]",31517,220,"Missing[""NotAvailable""]"
"Frost","Missing[""NotAvailable""]","Missing[""NotAvailable""]","Missing[""NotAvailable""]",4694900,0.52551,"Missing[""NotAvailable""]","Missing[""NotAvailable""]",0.,"Missing[""NotAvailable""]",1.13e3,0.4287,"Missing[""NotAvailable""]",87,43.5847068,-93.9260917,35.5,"Missing[""NotAvailable""]",23424,216,"Missing[""NotAvailable""]"
