,,AL,AK HI,AZ,AR,CA,CO WY,DE MD VA WV,FL,GA,ID MT,IL,IN,IA,KS NE ND SD,KY,LA,ME NH VT,MA RI CT,MI,MN,MS,MO,NV,NM,NY,NC,OH,OK,OR WA,PA NJ,SC,TN,TX,UT,WI,Atlanta,Boston,Charlotte,Chicago,Cincinnati,Cleveland,Dallas,Denver,Detroit,Houston,Kansas City,Los Angeles,Miami,Minneapolis-St. Paul,New York City,Orlando,Philadelphia,Phoenix,Pittsburgh,Portland,Sacramento,San Antonio,San Diego,San Fran,Seattle,St. Louis,Tampa,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Age 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2030,1582.736,1570.849,3223.311,1836.551,36818.68,2849.126,6023.313,13012.28,2711.082,1431.822,827.6944,3249.802,1574.937,4474.88,1536.96,1227.24,120.1416,7778.827,3866.421,744.134,285.1544,577.1611,5516.095,4314.495,3840.004,7329.829,1921.608,2537.405,5860.407,9548.63,1688.864,2710.843,31361.77,2355.595,3435.212,5747.334,6838.425,3053.713,15517.71,478.6728,999.0223,15084.13,5351.58,1533.412,19618.9,1566.329,23991.4,19888.11,1369.889,34710.08,8536.954,4247.602,7644.084,983.0317,58.13422,3009.631,11021.25,3737.574,5415.727,5116.996,792.4705,5581.487,10871.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2029,1298.422,868.5302,4283.341,1528.532,36256.84,3545.158,4822.9,12159.81,3732.815,2727.781,1487.442,4596.919,1447.977,3572.759,992.0819,551.9287,81.47088,9109.243,3070.279,656.718,246.007,1052.146,5257.695,5844.421,3826.327,6144.915,1507.146,4113.795,7324.475,9880.397,2309.834,3448.081,30060.3,2666.867,2974.133,7187.935,4833.963,2286.669,17252.17,521.5333,659.7531,17366.64,4920.156,1768.037,19674.75,1621.722,23145.22,19473.63,2019.451,40053.07,7858.196,7475.729,8806.783,292.1287,57.23345,4195.822,9275.623,5150.216,5470.299,6136.067,468.8796,5406.58,10403.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2028,3411.759,1452.057,3501.441,1558.67,37126.88,3591.777,5618.135,12822.18,2846.941,2099.064,1096.971,4417.825,1825.339,3869.952,1462.206,981.6821,707.0521,10233.69,3132.429,910.9719,585.0276,1029.625,5359.997,4915.482,3106.482,7518.056,2119.833,2965.987,7368.792,10271,2097.96,2617.249,33116.34,2501.28,3890.064,6975.963,4231.595,2609.2,15413.22,752.6943,1039.467,15020.91,4800.901,1694.492,22467.54,1365.781,25409.67,22077.56,1903.582,37781.8,6135.18,8343.291,8780.913,73.45183,34.54265,3818.197,9538.795,6653.229,5828.619,2695.867,773.5877,6888.716,12470.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2027,1584.958,1081.008,4245.719,1981.198,35602.87,2979.669,5289.095,12223.88,3464.703,2215.382,1787.762,4823.169,2174.833,3889.792,1195.785,1810.586,78.72366,10214.08,4111.845,423.5556,200.1938,1423.508,6596.918,5183.515,2861.132,5320.794,2063.755,3307.245,6595.524,10818.15,1835.368,3261.065,32773.54,2122.76,3192.321,6153.39,6611.556,2839.505,14165.58,1525.207,1165.314,16855.81,4437.892,1745.541,21099.63,2475.888,26287.78,19910.7,2160.413,37697.22,6807.469,7096.998,9566.453,718.4626,34.07952,3379.57,8363.161,4801.893,6408.205,2868.003,690.0662,5206.291,10613.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026,1967.329,1212.902,4837.712,1452.367,40063.46,4186.176,5271.094,11882.63,3481.908,1900.217,1818.724,4679.83,1453.313,6675.939,1274.878,1547.932,587.6279,9980.211,3330.465,430.698,397.2675,512.6736,5316.698,4623.451,3651.761,8053.013,2666.88,2827.052,6134.334,8465.535,2397.853,3057.981,33858.15,2498.236,3535.432,6218.647,5909.091,2483.97,16301.84,1598.522,1411.556,17175.48,5136.616,2503.168,20868.21,1924.387,26461.82,23542.01,1904.073,39909.71,8431.921,7242.993,8867.713,302.1868,25.81994,2758.208,9294.431,5551.868,5303.052,2800.189,599.8876,5483.553,11805.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2025,2313.801,1459.404,4378.244,1688.139,39046.93,3292.611,5601.784,12381.51,4070.014,2664.856,1511.774,5356.476,2765.016,4273.442,910.0636,1119.336,1179.808,7920.23,4087.334,761.118,545.9475,862.9525,6643.341,6218.097,2214.957,7227.103,1726.503,3346.598,5763.719,7999.545,1654.658,2626.745,36147.95,2426.222,3542.877,7687.547,6848.141,3929.896,19144.46,1026.416,673.6643,19258.18,5308.469,1555.059,23641.06,1575.073,28614.66,23969.48,2061.356,42232.85,8137.223,8688.973,11678.35,240.6755,83.88605,4384.019,9071.111,5596.861,7272.296,3413.51,1018.009,5657.897,12461.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024,2129.274,1068.774,4325.75,971.3895,40800.83,4019.622,6094.416,12431.72,3082.578,2112.63,1862.376,3833.87,1643.069,3862.474,1178.411,984.7706,359.872,9457.51,3693.342,390.9008,439.41,893.5541,5964.667,4647.874,3569.918,5736.313,2021.155,2932.196,6606.796,6640.885,2063.867,3684.668,32918.18,4034.226,3370.528,6395.356,5367.893,4063.231,18267.36,546.9416,1427.153,16180.93,5704.658,2051.928,18962.74,962.8373,24843.13,22337.76,1630.189,42921.51,5072.176,8079.065,10579.08,696.6269,41.84372,3803.759,9286.73,4802.943,5598.174,3198.084,525.2495,3967.258,8932.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023,1812.377,898.3811,3711.673,1502.044,35139.58,3881.809,5104.233,10544.96,3402.484,3067.876,1441.784,2878.88,1282.986,3865.979,1621.48,1489.255,616.2039,9963.063,2367.38,625.2714,277.2939,1145.473,5434.533,5343.821,3580.483,7911.268,2138.416,2374.158,6092.151,7938.158,3189.543,4005.92,34419.76,2794.787,3431.962,6594.895,3385.238,3369.635,16365.41,461.3491,578.0437,18016.26,4737.935,1940.601,21056.53,2263.996,25748.89,22752.06,2011.416,46084.03,6796.234,7609.199,10466.81,611.0866,50.90614,2950.94,9001.434,5367.439,6558.104,3073.938,1033.708,5534.016,11016.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022,1545.412,758.8183,4515.696,1452.728,36024.52,3461.349,4717.057,11023.71,2376.249,1637.634,1514.206,5145.942,1126.323,3668.53,1087.547,1360.425,134.2287,9493.066,2127.762,1065.433,747.8022,657.0866,5010.091,5191.273,2860.652,5294.419,2336.449,2717.093,5538.294,5940.92,1376.163,2227.775,28959.06,2076.236,3095.429,7200.153,4938.8,2130.164,15135.33,480.2816,700.1241,15189.07,3961.665,1832.507,19898.73,1642.23,26941.95,21120.39,2236.799,38282.03,5915.775,6463.796,8194.688,608.8643,100.0287,3729.537,8881.521,5743.077,5890.111,2865.946,603.3767,4777.101,10161.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2021,1757.978,735.5393,4984.63,1414.913,33010.13,3206.205,5363.019,9448.486,4122.302,1817.864,1852.036,3953.252,1808.388,3800.985,1188.556,1526.299,355.6045,7696.926,3405.178,607.2007,765.0035,872.2286,5491.519,3883.145,3428.244,6576.267,1544.114,2447.276,5907.871,7811.545,2658.338,2152.699,30936.84,3144.788,3220.61,6787.565,5223.967,2734.396,15977.81,957.6739,788.0442,15347.59,4905.548,1724.147,18769.87,1215.761,25785.73,22479.17,1706.546,37377.48,6643.639,6432.176,9678.405,357.4445,22.55662,2194.236,9218.436,5665.818,5100.129,2432.451,955.8992,5001.341,8829.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020,1625.631,891.6365,4177.883,1358.76,31831.34,2919.265,5671.873,10472,2386.998,1828.125,1470.666,3721.629,1160.873,4349.291,1034.643,1530.942,424.0888,9315.369,2721.563,1204.333,652.6282,1080.251,5312.194,4919.227,3147.269,6809.328,1922.566,2375.902,5916.493,6065.755,2019.429,2794.647,30256.83,2418.819,2666.676,6255.875,4529.396,2860.105,13199.27,872.6137,1160.847,14654.24,4496.302,1868.845,16244.83,1743.593,27536.74,18956.24,1526.671,33636.09,5692.223,5838.225,9336.822,153.8605,121.662,2939.146,8526.535,5101.764,5640.377,2450.401,686.1426,5087.794,7878.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019,687.8592,914.8228,4386.697,1201.491,32360.91,3352.05,4205.579,8867.041,3170.275,1472.169,1161.501,2314.505,1635.344,3355.775,972.7555,1438.206,305.7873,8821.877,2671.467,526.8259,668.6318,612.545,5649.111,5833.114,2515.812,4935.662,2244.562,2789.965,4509.835,5885.812,1366.696,1909.848,28939.66,3167.083,2231.483,6128.471,5956.79,1944.896,16975.87,618.8271,728.121,15510.77,4803.243,1505.791,18500.96,1265.37,27490.82,19350.11,1456.772,38652.52,7270.875,4846.288,10160.6,311.0612,22.72485,2990.98,8462.6,5316.881,6357.389,2119.428,704.2346,5546.079,9280.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2018,1385.065,672.123,3971.972,1193.412,31470.93,3157.646,4827.768,9408.449,2634.185,1863.052,1925.303,3119.784,1108.036,4299.627,1209.959,1306.573,270.427,7710.105,1918.077,955.2674,509.8584,445.0359,4683.54,3891.057,3369.557,4803.965,2561.505,2266.791,5668.064,6975.926,1447.858,1998.005,31871.67,2573.245,3112.589,5437.185,4525.116,2296.903,16524.96,1278.551,1712.302,14616.58,4190.14,1867.508,18801.88,1796.217,25700.48,18307.53,3088.266,37215.12,5922.822,6065.056,8672.104,280.7526,31.09708,2762.09,8252.579,5815.167,5076.403,2210.892,468.5449,4372.128,7525.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2035,357.2453,3552.497,771.9956,497.5262,14062.49,351.2623,4315.023,2225.987,797.8102,226.7926,1332.521,1283.974,453.3161,901.0855,275.5747,244.8137,42.92584,1563.083,875.1971,170.1682,160.8477,340.9197,2111.91,407.4053,1963.735,1994.398,2002.915,298.8203,2543.302,2926.838,1012.259,1368.988,4680.527,730.5202,3796.581,2707.329,3046.982,825.8592,5783.47,314.4653,1239.054,4390.402,1028.847,754.76,5173.416,213.2977,8410.436,1305.065,2860.42,13109.53,2059.703,3823.346,2144.531,2273.172,1426.678,2034.108,2773.842,2506.756,6846.48,4648.997,242.164,1732.147,4056.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2034,1273.106,1635.045,455.0836,223.1351,14669.93,743.7133,2166.83,3578.832,1091.515,431.162,673.6785,1455.992,1219.772,1185.82,439.9143,1050.325,39.73252,2141.297,1025.959,142.9043,81.71322,296.0438,1458.247,359.1852,1276.456,2312.848,2525.167,558.3666,2455.31,3105.568,784.6617,684.9559,3819.194,812.394,1147.372,3356.655,2233.205,1531.836,5598.802,1001.124,238.7451,5382.73,834.5867,2681.66,3493.874,609.7668,13410.25,1448.923,1427.184,19146.76,914.212,5280.643,2098.011,73.26048,1.419539,2430.176,1336.583,2082.64,4517.013,4218.328,185.7166,1951.246,6773.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2033,1303.539,1619.018,634.2875,212.6164,17285.55,371.7415,3001.713,1976.627,1336.889,478.5763,1110.304,2398.442,1418.386,1063.41,516.8306,290.5482,1371.018,2665.542,1118.23,226.7904,135.3823,337.5917,2043.33,214.7678,2306.345,1324.746,990.9439,667.0868,3330.806,2688.951,439.3309,1326.961,4303.342,522.7189,1795.525,3661.371,4588.713,991.7223,3952.828,528.0367,941.2994,5738.032,1963.346,1943.351,5039.3,371.2113,11013.74,2417.07,3542.062,19561.9,1127.364,2462.849,3551.882,290.3598,19.71448,1634.396,1220.862,2739.236,6537.734,3860.4,301.5471,1485.484,4957.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2032,673.3602,1313.113,381.7098,898.8327,16702.96,922.5653,2365.655,2643.502,1621.059,585.0679,826.8147,2186.772,1077.107,731.3705,794.7813,762.676,29.72235,2899.103,1217.478,165.3291,125.4203,504.6872,1391.973,328.7034,2385.716,2336.016,1444.587,451.0622,2738.046,4566.488,358.7319,1521.727,3798.995,825.7822,1579.538,3633.031,3512.002,1734.243,5856.541,484.905,44.26114,7577.604,1131.063,1692.183,4996.024,1066.01,14412.68,1190.964,1736.163,23834.81,1275.963,3681.816,3039.322,289.0168,15.7378,2108.529,1041.107,2563.803,7082.126,3455.324,1012.346,1460.705,4865.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2031,291.9059,1627.588,330.9018,1083.276,16591.47,348.0987,3837.647,2340.972,607.0222,877.2656,580.2743,1462.082,784.79,1265.362,867.0245,495.9926,89.52897,3680.359,2016.475,164.8233,212.7607,211.3932,1869.974,287.0432,1495.674,1582.807,1742.844,544.5365,1985.578,2116.263,895.4292,1208.616,4158.717,1180.187,1910.643,3613.718,3949.863,1612.731,6029.822,742.0012,8.068333,6253.907,1166.921,1987.8,5015.448,456.441,11832.75,1164.221,1521.552,21975.22,723.2606,3196.243,2273.172,300.2016,2.278888,1816.799,573.9769,3357.928,7050.36,4343.752,1293.976,1002.7,6205.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2030,552.0071,1303.393,259.5903,967.8688,14433.4,445.6364,3672.476,2120.313,831.36,487.3537,715.2677,2200.036,1957.317,737.3965,955.3479,459.4367,139.4568,2830.565,1751.928,301.4479,65.47964,436.7645,2225.644,265.8839,2980.16,2423.799,2163.817,440.0882,1970.94,2096.274,481.6703,1517.596,3639.098,566.3852,4392.395,4216.992,3005.87,2042.157,6369.59,704.0145,591.0164,6333.545,1169.873,2758.289,4818.839,463.0299,11653.77,1740.434,2918.096,20851.49,1023.667,2980.429,2232.081,268.2927,85.79221,1875.269,1172.495,3864.931,8393.517,4516.915,249.123,1251.318,6728.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2029,841.7493,1253.688,676.9118,358.9115,15038.43,451.8009,2422.619,1746.75,777.3879,471.3,938.9363,2912.107,1065.487,1290.06,366.1001,189.5795,743.5577,2903.609,952.3744,177.7366,606.3764,223.357,2560.437,239.2617,850.1998,2306.654,1302.937,1061.597,2588.878,3552.243,494.2875,1921.684,4008.727,900.2462,1443.406,3242.489,3355.564,1112.335,5318.786,616.0902,781.8525,5240.51,1742.316,2567.431,5191.059,940.0394,10924.11,1108.188,2321.729,19879.97,631.2228,3323.708,1511.383,419.6724,2.868886,2002.51,861.2294,3129.838,7451.968,3326.108,759.0704,1409.865,6951.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2028,743.6052,1727.393,207.6507,890.3641,14253.51,1142.598,3195.046,2779.192,585.342,510.7726,875.0163,1569.653,1923.546,971.2974,539.628,1046.465,266.4942,3342.336,983.4644,122.0279,53.74832,576.0779,2077.128,398.4915,2689.742,2176.768,1802.292,619.94,2304.472,1775.698,458.8841,1752.039,3993.347,463.9905,1221.012,3982.487,2659.553,738.0704,5887.294,532.7508,121.4129,6224.048,1494.272,1311.864,4959.341,1062.401,12343.51,1330.554,1639.756,23076.28,716.8589,2590.296,1660.88,639.9822,23.93284,2226.713,1028.933,2939.193,6955.953,3772.581,163.3704,1072.963,6509.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2027,911.1688,2021.546,283.5892,766.9307,14407.44,878.2021,3149.727,2398.942,372.7425,113.8627,1246.239,1564.292,916.3825,2164.801,665.7722,360.8479,108.5117,2951.335,957.9308,181.0112,54.10476,82.78151,990.2425,262.3181,2017.668,1931.139,1825.011,907.683,2502.981,1857.303,603.6235,1592.023,4768.945,436.1401,1638.368,2553.565,3295.33,990.0157,5895.833,779.3372,525.3868,6110.464,1702.776,1559.193,4171.705,792.3955,11772.34,1495.227,2203.841,19357.94,1373.767,3779.432,2021.051,231.6203,48.52345,2399.087,730.8586,2388.653,7284.198,3871.165,541.2703,1026.934,6666.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026,433.5883,1964.986,321.8142,745.1805,14832.36,582.0309,3430.117,2116.404,588.5255,372.986,570.7161,1785.831,2019.672,532.8426,1280.203,775.8498,81.39792,2058.118,1749.25,271.1565,141.1623,565.0055,2110.946,225.0277,1709.475,1505.164,1308.095,413.9356,1999.243,2414.284,344.6686,905.1969,3820.012,354.4146,3014.069,4355.047,3375.322,1077.151,4897.851,715.9705,183.1906,6564.998,1637.877,2869.889,4792.035,690.4201,12404.67,1292.169,2722.602,24193.04,614.6309,4268.311,2344.335,1007.396,623.7734,2759.495,768.724,2197.864,8215.377,3192.211,810.671,1799.235,4426.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2025,513.8384,2175.656,157.9839,407.6623,13899.02,364.6869,3736.96,3306.102,765.9628,286.4052,644.0831,2358.267,789.8206,1238.957,342.508,457.1773,5.629181,2368.355,1098.634,296.5213,110.558,68.99384,1622.853,104.1077,1635.089,2817.759,1728.88,477.5391,3721.537,1483.49,244.3796,811.5197,2880.424,942.5933,1857.251,3781.764,3803.335,1233.782,5471.043,779.5508,323.0095,5172.093,847.3682,1528.109,4711.301,414.7961,9919.873,1426.712,2115.023,21750.73,1018.33,3025.471,2042.124,246.5284,1.797772,2356.369,1022.975,3309.457,6901.555,3064.924,346.6705,1285.988,7124.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024,613.8064,1358.522,435.9549,437.772,14200.74,310.3366,2967.557,2227.974,906.097,145.3055,386.8057,1287.556,745.7097,745.5845,876.941,859.0013,203.0137,2077.924,836.2767,108.0765,399.564,173.1392,993.6067,128.8083,2179.835,2411.976,1594.951,665.9901,2025.639,2179.151,995.9624,1256.96,2777.805,191.4832,1505.859,3225.886,3706.991,850.0715,5503.033,322.8205,523.9752,5898.073,1314.69,1848.171,4900.315,1257.608,12410.33,965.1174,2112.257,16336.17,943.3572,2686.986,2035.732,399.8953,21.81737,2313.695,365.4125,2568.38,6863.522,2603.726,198.6011,1251.029,5404.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023,457.8284,2386.923,275.694,691.8097,12466.33,379.5075,3027.158,2240.106,860.762,78.25665,623.7514,2093.307,509.6647,953.6306,770.0787,1213.291,108.1303,3467.79,766.9795,193.6259,195.679,401.807,1791.661,91.54759,1337.742,2139.305,1163.971,1247.765,1665.675,2485.514,784.9684,1090.193,2914.242,419.541,2193.382,3511.154,3856.993,1563.003,4998.898,914.936,529.8748,5619.125,1373.198,2450.285,5236.532,782.7986,11218.69,1444.729,1804.128,19805.78,1024.753,2529.767,1499.141,401.8195,8.919734,2037.085,416.7859,2476.186,7663.934,2495.21,765.5588,1268.541,5743.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2022,381.5729,2600.542,421.8136,755.1382,12871.17,727.2407,3506.613,2055.066,545.2455,372.4545,807.9489,1634.511,405.505,952.8562,421.0986,843.8375,525.2235,2243.25,2177.947,312.5118,140.6102,152.1632,1135.847,230.6873,2311.883,1714.755,1275.469,462.5741,2618.04,1855.466,261.7829,1262.7,3219.528,397.2275,1940.229,3868.67,3016.942,915.418,5914.367,536.259,439.1369,5904.879,1002.473,1787.517,4732.616,1118.35,14008.48,2191.606,2410.471,19993.66,611.3607,3426.618,2000.554,217.8728,230.3382,2662.127,605.6041,3308.28,8330.388,3893.367,1305.141,1152.194,5890.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2021,475.5087,1866.957,403.0059,272.2918,11328.23,481.47,2639.3,2879.285,1101.088,108.5486,596.898,1092.331,265.7549,1572.495,1187.166,302.5185,318.6666,2288.082,1080.626,262.0165,525.7487,113.3252,1586.824,348.7456,1668.775,2564.184,1289.642,925.9208,2314.943,2765.979,737.9095,763.6275,3017.913,974.6834,2033.827,3362.15,3533.093,1214.662,5722.04,415.1138,345.5742,4594.583,1437.802,2680.526,7276.38,814.3578,12707.44,913.0336,2160.904,18567.04,1619.547,4619.01,1324.703,711.5977,20.97786,1898.604,936.2618,2883.562,5756.669,2206.818,312.7369,619.3356,5962.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020,949.6213,2487.302,319.0284,447.8829,11777.63,857.8188,3738.514,1754.896,408.0391,423.0134,353.1321,1308.135,532.8154,786.4676,654.5466,217.9356,73.2912,2264.551,1046.023,142.6929,76.81953,137.7249,1196.891,78.69188,1463.478,1913.486,851.6657,840.7025,1348.194,2814.447,718.3549,487.7698,2607.447,866.2883,1558.935,3703.789,3105.047,1088.17,4068.846,789.4355,303.6739,4934.775,1443.59,2380.255,4601.268,565.5418,12547.01,1406.673,2293.48,20658.16,1319.308,3115.355,1202.776,319.0475,0.4137232,2665.697,325.86,2804.605,6261.998,2632.552,725.8883,807.9173,4555.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019,343.0717,2728.38,141.986,262.4272,12053.88,293.1306,3487.193,2130.782,383.3758,281.313,459.3068,1221.832,303.6228,1205.827,614.5117,439.3164,428.9841,3060.713,1243.65,86.16661,196.8477,363.5467,1299.686,137.8219,1792.098,2082.34,854.6693,881.3888,2551.631,2406.545,1027.156,855.0031,2059.458,744.0051,1596.219,2797.013,3718.306,631.2626,5687.076,826.5375,110.5546,4544.66,932.8615,2007.761,4595.127,827.2645,13209.64,1190.695,2903.923,18152.75,1571.531,3986.781,1474.304,342.8896,192.0233,2300.571,428.832,2448.874,7778.121,3829.744,518.3689,1053.212,5320.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2018,1386.647,3122.058,245.0356,412.9056,9299.521,455.6114,2185.505,1448.504,237.259,301.5542,290.5876,1413.726,187.9207,1325.664,558.6343,412.0978,258.0107,1805.68,793.8203,230.8092,27.72654,256.2992,1696.949,178.5498,2119.275,1696.706,1080.685,446.3328,1981.903,1411.728,603.9769,833.0648,2464.161,307.2197,2178.047,1812.233,2887.831,404.1851,5084.38,656.5562,174.0742,3845.804,1147.784,1876.17,5371.103,422.6972,14029.34,1009.57,2440.653,16477.04,967.1577,3484.661,1295.133,595.6396,113.0443,1420.642,338.0472,2878.481,7000.587,3273.878,273.5201,887.23,6187.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2035,1607.55,1944.264,803.161,1310.404,4672.323,997.5541,6624.319,4736.451,1400.206,1307.858,823.1258,2262.597,814.2561,3374.401,1824.893,1253.019,411.3341,1781.042,2391.904,629.3412,697.8336,1051.273,1088.852,528.4755,1827.897,3821.288,2985.248,2777.446,3702.326,2363.188,1358.03,2629.154,2443.422,1801.615,1368.059,2652.795,3699.204,1116.737,3583.811,775.3104,1766.617,2499.129,953.9221,1840.762,1458.839,646.2311,3594.148,1036.858,1540.084,8356.614,1505.526,2227.805,3433.123,1059.738,64.29404,1133.582,526.8151,1373.295,3913.116,4721.302,1145.011,1397.615,2723.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2034,1572.193,2424.888,805.7277,1117.97,5831.958,919.915,5043.272,3251.205,1559.693,2252.887,915.606,3842.757,1010.86,2373.098,1078.219,1048.179,470.161,2651.408,1892.062,748.3901,625.4404,928.9092,1596.425,948.2841,2048.238,3965.22,2870.204,2424.866,4307.593,2563.525,1200.798,2253.796,3216.878,2337.655,1511.36,2675.012,2074.707,1101.702,2619.833,989.907,571.3754,2941.441,1068.664,1731.667,2654.273,623.9943,4293.116,1298.617,1666.216,7287.118,854.1364,1990.442,1856.805,862.709,80.8416,1233.861,559.9493,997.2219,2665.78,2544.471,1367.771,1062.318,4322.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2033,1644.927,2090.923,922.2224,982.8154,5984.286,953.1495,4948.015,3346.064,1365.097,1178.392,803.864,1954.407,842.4786,2944.915,808.4734,988.8814,728.976,3270.802,1894.365,1136.647,683.9789,890.0765,1504.229,931.6996,2024.11,4178.088,2321.052,2687.965,3856.36,2566.859,1795.536,1722.841,2214.504,1354.061,1661.103,2309.776,1697.133,817.4852,3165.593,643.7924,413.3983,1945.503,1663.36,1952.52,1652.254,704.8033,4805.976,1434.203,1733.617,7008.442,1706.659,2360.663,2996.534,835.2915,63.79726,1699.122,619.6761,1027.479,3014.102,2614.265,893.8591,916.2242,4204.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2032,1615.184,2139.138,682.5589,926.184,6216.127,1114.292,5143.614,2869.552,1727.105,1306.362,816.0342,2784.847,467.1568,2480.537,1136.495,1168.237,443.7988,2662.653,1839.722,870.283,618.1797,665.4822,1622.136,617.1912,2975.324,4878.724,2300.229,2693.328,3715.05,2301.718,1500.491,1800.671,2808.057,1678.76,2691.669,2892.484,1514.995,1443.388,2829.301,804.602,611.7537,2569.094,1160.015,1619.341,3621.074,1003.971,4050.72,1114.428,2456.459,6874.149,928.7749,1976.668,2279.908,1079.705,35.93786,1835.384,681.7783,1375.219,3095.949,3055.2,1308.802,1439.811,3353.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2031,1684.228,2288.352,991.1686,724.0514,6018.234,1154.418,5335.748,3722.164,1636.488,1554.014,721.1316,1899.621,1476.113,2148.299,908.2722,1630.354,1273.318,2573.085,2924.59,836.8401,664.6132,868.3553,2057.848,1063.686,1992.386,3769.448,2349.399,2271.576,4273.089,2647.893,1357.208,1842.612,2850.731,2098.025,1787.298,1951.271,2711.065,1257.839,3263.428,546.1075,1301.446,2442.894,1648.69,943.7241,1957.752,1069.377,4574.874,1828.824,1750.078,7037.172,801.0465,2426.055,2466.93,818.1677,174.2622,1430.073,488.4303,1471.752,2725.634,2258.744,1420.476,1158.454,5149.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2030,1655.509,3438.754,871.6464,947.5174,4925.451,1294.833,4576.105,3235.344,1003.231,1396.683,1058.602,2642.036,957.3989,2491.232,895.887,661.132,368.0102,2452.639,2326.225,793.0766,542.8289,1032.951,1086.676,1115.785,2705.46,3074.362,2457.936,2838.369,3827.124,2072.726,1178.061,1793.18,2838.495,1621.818,2096.999,1800.634,2274.38,1251.622,2577.925,747.8628,407.5227,2358.733,1047.783,1202.575,1260.063,866.098,3364.98,1370.981,1445.417,5939.848,1167.439,2335.503,2381.6,519.2802,32.40926,1517.633,682.979,1515.274,3064.402,3700.393,1526.024,957.5332,3433.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2029,1123.052,2030.919,1087.209,807.7911,5429.388,1301.214,4623.912,4401.354,1796.858,1312.875,1117.668,1791.2,1545.627,2211.796,821.9506,1325.711,376.0614,2575.189,1650.844,1161.932,681.814,936.3776,1387.785,887.5067,1866.489,3842.413,2868.385,2958.748,3425.55,2413.559,2002.816,1510.304,2707.35,1375.002,2081.613,2179.139,1653.585,1254.838,2826.486,687.9472,429.0534,2414.502,1268.123,1111.241,1461.928,1135.297,4956.16,1333.545,1244.537,5598.746,1121.511,2338.697,2367.884,696.1259,34.64991,1590.959,834.8661,961.5626,2740.271,2674.667,1064.671,1149.021,4255.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
